[1012/144647:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144655:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/144656:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/144656:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/144656:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144656:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144656:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/144656:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/144656:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/144656:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144656:INFO:CONSOLE(573)] "restoring previous session: practice", source: ac://theme/default/js/ui.js (573)
[1012/144656:INFO:CONSOLE(4604)] "setting session type to: practice", source: ac://theme/default/js/ui.js (4604)
[1012/144656:INFO:CONSOLE(4429)] "No tracks filtered", source: ac://theme/default/js/ui.js (4429)
[1012/144656:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144656:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144656:INFO:CONSOLE(440)] ">>> Summary redraw: opponents", source: ac://theme/default/js/ui.js (440)
[1012/144656:INFO:CONSOLE(1724)] "clicked filter tracks", source: ac://theme/default/js/ui.js (1724)
[1012/144656:INFO:CONSOLE(1831)] "track tag selected: all", source: ac://theme/default/js/ui.js (1831)
[1012/144656:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144719:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144719:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144719:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144719:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144720:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144720:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144721:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144721:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144722:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144722:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144722:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144722:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144723:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144723:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144723:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144723:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144735:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144735:INFO:CONSOLE(2089)] "assists set to: gamer", source: ac://theme/default/js/ui.js (2089)
[1012/144741:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144741:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144744:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144744:INFO:CONSOLE(2089)] "assists set to: gamer", source: ac://theme/default/js/ui.js (2089)
[1012/144746:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144746:INFO:CONSOLE(2102)] "assists set to: racer", source: ac://theme/default/js/ui.js (2102)
[1012/144750:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144750:INFO:CONSOLE(2102)] "assists set to: pro", source: ac://theme/default/js/ui.js (2102)
[1012/144759:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144759:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144801:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144801:INFO:CONSOLE(2089)] "assists set to: pro", source: ac://theme/default/js/ui.js (2089)
[1012/144804:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144804:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144805:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144805:INFO:CONSOLE(2089)] "assists set to: pro", source: ac://theme/default/js/ui.js (2089)
[1012/144809:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144809:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144813:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144813:INFO:CONSOLE(2089)] "assists set to: pro", source: ac://theme/default/js/ui.js (2089)
[1012/144815:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144815:INFO:CONSOLE(2102)] "assists set to: racer", source: ac://theme/default/js/ui.js (2102)
[1012/144817:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144817:INFO:CONSOLE(2102)] "assists set to: gamer", source: ac://theme/default/js/ui.js (2102)
[1012/144818:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144818:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144822:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144822:INFO:CONSOLE(2089)] "assists set to: pro", source: ac://theme/default/js/ui.js (2089)
[1012/144825:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144825:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144828:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144828:INFO:CONSOLE(2089)] "assists set to: pro", source: ac://theme/default/js/ui.js (2089)
[1012/144829:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144829:INFO:CONSOLE(2114)] "assists set to: custom", source: ac://theme/default/js/ui.js (2114)
[1012/144854:INFO:CONSOLE(810)] "startrace clicked", source: ac://theme/default/js/ui.js (810)
[1012/144856:INFO:CONSOLE(1220)] "s:ac://start/?timelimit=0&model=ks_mclaren_650_gt3&track=monza&skin=00_racing_59", source: ac://theme/default/js/ui.js (1220)
[1012/144856:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/144857:INFO:CONSOLE(1386)] "AC active", source: ac://theme/default/js/ui.js (1386)
[1012/144932:INFO:CONSOLE(1381)] ">>> Intro Event", source: ac://theme/default/js/ui.js (1381)
[1012/144932:INFO:CONSOLE(1544)] "Exit requested by host window", source: ac://theme/default/js/ui.js (1544)
[1012/144934:INFO:CONSOLE(1400)] "AC stopped", source: ac://theme/default/js/ui.js (1400)
[1012/144934:INFO:CONSOLE(4386)] "Returned from session", source: ac://theme/default/js/ui.js (4386)
[1012/144934:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/144934:INFO:CONSOLE(628)] "UIResults refreshing", source:  (628)
[1012/144934:INFO:CONSOLE(113)] "Limiting results for 1 to 0", source:  (113)
[1012/144934:INFO:CONSOLE(128)] "Processing event: 0", source:  (128)
[1012/144934:INFO:CONSOLE(141)] ">>> UIResults session read:", source:  (141)
[1012/144934:INFO:CONSOLE(645)] "UIResults populateresult: false", source:  (645)
[1012/144934:INFO:CONSOLE(666)] ">>> UIResults Registered last event: 1697122173621", source:  (666)
[1012/144934:INFO:CONSOLE(1578)] "Displaying results", source: ac://theme/default/js/ui.js (1578)
[1012/144934:INFO:CONSOLE(687)] ">>> UIResults, invalid: true populateresult:false", source:  (687)
[1012/144934:INFO:CONSOLE(693)] "Invalid results", source:  (693)
[1012/144934:INFO:CONSOLE(279)] "replays: 0 loaded", source: ac://js/__AC.js (279)
[1012/144934:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/144938:INFO:CONSOLE(810)] "startrace clicked", source: ac://theme/default/js/ui.js (810)
[1012/144939:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/144940:INFO:CONSOLE(1220)] "s:ac://start/?timelimit=0&model=ks_mclaren_650_gt3&track=monza&skin=00_racing_59", source: ac://theme/default/js/ui.js (1220)
[1012/144940:INFO:CONSOLE(1386)] "AC active", source: ac://theme/default/js/ui.js (1386)
[1012/160240:INFO:CONSOLE(1400)] "AC stopped", source: ac://theme/default/js/ui.js (1400)
[1012/160240:INFO:CONSOLE(4386)] "Returned from session", source: ac://theme/default/js/ui.js (4386)
[1012/160240:INFO:CONSOLE(3115)] "Widgets refreshed ", source: ac://theme/default/js/ui.js (3115)
[1012/160240:INFO:CONSOLE(628)] "UIResults refreshing", source:  (628)
[1012/160240:INFO:CONSOLE(113)] "Limiting results for 1 to 0", source:  (113)
[1012/160240:INFO:CONSOLE(128)] "Processing event: 0", source:  (128)
[1012/160240:INFO:CONSOLE(141)] ">>> UIResults session read:", source:  (141)
[1012/160240:INFO:CONSOLE(645)] "UIResults populateresult: true", source:  (645)
[1012/160240:INFO:CONSOLE(666)] ">>> UIResults Registered last event: 1697126558984", source:  (666)
[1012/160240:INFO:CONSOLE(1578)] "Displaying results", source: ac://theme/default/js/ui.js (1578)
[1012/160240:INFO:CONSOLE(687)] ">>> UIResults, invalid: false populateresult:true", source:  (687)
[1012/160240:INFO:CONSOLE(279)] "replays: 1 loaded", source: ac://js/__AC.js (279)
[1012/160240:INFO:CONSOLE(146)] ">>> UIPbManager new pb for ks_mclaren_650_gt3@monza: 127097", source:  (146)
[1012/160242:INFO:CONSOLE(190)] ">>> UIPbManager", source:  (190)
[1012/160242:INFO:CONSOLE(687)] "updating pb list", source:  (687)
[1012/160242:INFO:CONSOLE(707)] ">>> UIPbManager refreshing PB grid", source:  (707)
[1012/160242:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/160242:INFO:CONSOLE(88)] "Combo change - PB loading for:ks_mclaren_650_gt3 @ monza", source:  (88)
[1012/160243:INFO:CONSOLE(70)] "Updating personalbest.ini", source:  (70)
[1012/160245:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/160248:INFO:CONSOLE(2225)] "window focused", source: ac://theme/default/js/ui.js (2225)
[1012/160256:INFO:CONSOLE(279)] "replays: 2 loaded", source: ac://js/__AC.js (279)
[1012/160300:INFO:CONSOLE(515)] "Stats db connection closed.", source: ac://js/__ACClasses.js (515)
[1012/160300:INFO:CONSOLE(78)] "Updating personalbest.ini", source:  (78)
[1012/160300:INFO:CONSOLE(5217)] "Exiting", source: ac://theme/default/js/ui.js (5217)
[1012/160300:INFO:CONSOLE(2235)] "window blurred", source: ac://theme/default/js/ui.js (2235)
[1012/160305:INFO:CONSOLE(515)] "Stats db connection closed.", source: ac://js/__ACClasses.js (515)
[1012/160305:INFO:CONSOLE(78)] "Updating personalbest.ini", source:  (78)
